cycle,k,gap,gap_se,gap_lo,gap_hi,gap_dev,gap_dev_se,gap_dev_lo,gap_dev_hi,national_dev,n_competitive,n_safe
2012,-6,-0.5209501034582473,0.30368027075145865,-1.1161634341311064,0.07426322721461165,-0.17957388311554906,0.05904830206688684,-0.2953085551666473,-0.06383921106445085,-0.5582291899905569,87,87
2012,-5,-0.43920521131284485,0.279970419126312,-0.9879472328004163,0.1095368101747266,-0.09782899097014636,0.0377826337075391,-0.171882953036923,-0.023775028903369716,-0.399069651106875,87,87
2012,-4,-0.4374282812128859,0.2782259738522287,-0.9827511899632542,0.10789462753748236,-0.09605206087018753,0.0393023618527821,-0.17308469010164046,-0.01901943163873461,-0.15248469459639225,87,87
2012,-3,-0.2608431578702991,0.23127390820462643,-0.7141400179513668,0.19245370221076868,0.08053306247239919,0.05262135258282861,-0.02260478858994487,0.18367091353474324,0.2643785038615142,87,87
2012,-2,-0.28289862498062757,0.25813141315015464,-0.7888361947549306,0.22303894479367548,0.05847759536207085,0.04364087708910409,-0.027058523732573156,0.14401371445671485,-0.03860509483777208,87,87
2012,-1,-0.4391186059574539,0.287397820526788,-1.0024183341899584,0.12418112227505052,-0.09774238561475562,0.05692011247432572,-0.20930580606443402,0.01382103483492278,0.044758328645598144,87,87
2012,0,-0.27727543449040293,0.31079677678024176,-0.8864371169796768,0.3318862479988709,0.06410078585229534,0.1106395223685182,-0.15275267799000034,0.28095424969459104,-0.260384758710668,87,87
2012,1,-0.3176853880011066,0.301594811495989,-0.908811218533245,0.27344044253103184,0.023690832341591583,0.09992142137485764,-0.17215515355312938,0.21953681823631255,-0.41464562976575436,87,87
2012,2,-0.24498802978739176,0.23616832365048346,-0.7078779441423393,0.21790188456755583,0.09638819055530656,0.0592121636935653,-0.01966765028408142,0.21244403139469453,0.33455358197113216,87,87
2012,3,-0.2451487677945518,0.23251637958166532,-0.7008808717746158,0.21058333618551223,0.09622745254814669,0.04205178321810319,0.01380595744066443,0.17864894765562894,0.48437049082444106,87,87
2012,4,-0.3656193689737446,0.2755523623641015,-0.9057019992073836,0.17446326125989442,-0.024243148631046416,0.048169119859952245,-0.11865462355655282,0.07016832629445999,0.005160969690002792,87,87
2012,5,-0.3551375212560426,0.25344611689202606,-0.8518919103644136,0.14161686785232847,-0.013761300913344265,0.030613980215686332,-0.07376470213608947,0.046242100309400944,0.2985121969230474,87,87
2012,6,-0.2515923693594794,0.22069546242220883,-0.6841554757070087,0.18097073698804994,0.0897838509832189,0.04710867410934013,-0.0025491502710877634,0.18211685223752555,0.39168494709228396,87,87
2016,-6,-0.3399642990944607,0.2640076223727214,-0.8574192389449946,0.17749064075607324,0.005433437651208434,0.03642953022670093,-0.06596844159312538,0.07683531689554225,-0.14875560649576247,87,87
2016,-5,-0.33853095214852147,0.2721635986933637,-0.8719716055875143,0.19490970129047136,0.00686678459714779,0.0431008731419746,-0.07761092676112241,0.09134449595541799,-0.4898398289022591,87,87
2016,-4,-0.394649281783353,0.2815154244305244,-0.9464195136671808,0.15712095010047478,-0.0492515450376837,0.04771733972167301,-0.1427775308921628,0.04427444081679541,-0.5642220156468266,87,87
2016,-3,-0.3266827692693127,0.27128686769380717,-0.8584050299491748,0.20503949141054933,0.018714967476356537,0.056882031862075924,-0.09277381497331227,0.13020374992602535,-0.35492610402053437,87,87
2016,-2,-0.42618815915208896,0.26926032242185166,-0.9539383910989182,0.10156207279474028,-0.08079042240641987,0.039684438543388115,-0.15857192195146058,-0.0030089228613791735,-0.08863132606486723,87,87
2016,-1,-0.5345525656614046,0.2956458631704347,-1.1140184574754566,0.044913326152647315,-0.18915482891573554,0.06818331708074456,-0.32279413039399485,-0.0555155274374762,-0.3853551797593514,87,87
2016,0,-0.37066133220722075,0.301598198850245,-0.961793801953701,0.2204711375392595,-0.02526359546155177,0.10341643965234432,-0.22795981718014663,0.1774326262570431,-0.45420849443771616,87,87
2016,1,-0.2687636358189633,0.24702396795052828,-0.7529306130019987,0.21540334136407213,0.07663410092670576,0.06558276988186673,-0.05190812804175303,0.20517632989516454,0.02810443300815013,87,87
2016,2,-0.3058852958370624,0.21287106935933298,-0.723112591781355,0.11134200010723022,0.03951244090860667,0.04291931350605748,-0.04460941356326599,0.12363429538047933,0.34390827572629334,87,87
2016,3,-0.316080513166208,0.2161256461767557,-0.7396867796726492,0.10752575334023318,0.029317223579461094,0.05031985980019038,-0.06930970162891205,0.12794414878783422,0.5154839022379777,87,87
2016,4,-0.2729286813664711,0.20421776788907042,-0.6731955064290491,0.12733814369610696,0.07246905537919801,0.05323510064936999,-0.03187174189356716,0.1768098526519632,0.5894418050881957,87,87
2016,5,-0.2834926959637669,0.21934892446150006,-0.713416587908307,0.1464311959807732,0.06190504078190223,0.03577620150763734,-0.008216314173066952,0.13202639573687142,0.4863650564226986,87,87
2016,6,-0.31179039622486465,0.2192786883200368,-0.7415766253321368,0.11799583288240745,0.033607340520804496,0.03970517496220563,-0.04421480240511853,0.11142948344672753,0.5226350828440016,87,87
2018_placebo,-6,-0.33655872521074276,0.22983624465059224,-0.7870377647259035,0.11392031430441801,-0.014202495174942958,0.020787865367155822,-0.05494671129456837,0.026541720944682455,-0.08066222906439609,87,87
2018_placebo,-5,-0.32287517202610094,0.21976987674747145,-0.753624130451145,0.10787378639894307,-0.0005189419903011694,0.04161687303110729,-0.08208801313127145,0.08105012915066911,-0.14622234837104947,87,87
2018_placebo,-4,-0.2867647112825996,0.21918127336601523,-0.7163600070799895,0.14283058451479025,0.035591518753200144,0.02650346332761346,-0.01635526936892223,0.08753830687532252,-0.002063859983868155,87,87
2018_placebo,-3,-0.27545151322377515,0.218687327100918,-0.7040786743415745,0.15317564789402416,0.046904716812024676,0.022717753942011178,0.0023779190856827656,0.09143151453836659,-0.03964360968164428,87,87
2018_placebo,-2,-0.2833079539784289,0.21179619183489443,-0.698428489974822,0.1318125820179642,0.039048276057370934,0.023828239488576344,-0.007655073340238697,0.08575162545498057,0.21202694948619483,87,87
2018_placebo,-1,-0.31690227585105923,0.22242779888716366,-0.7528607616699,0.11905620996778155,0.005453954184740525,0.019180336509693457,-0.03213950537425865,0.0430474137437397,0.12704181470319775,87,87
2018_placebo,0,-0.3131544352905849,0.22825399399358925,-0.7605322635180198,0.13422339293685004,0.009201794745214894,0.033067144270230636,-0.05560980802443715,0.07401339751486694,-0.004006045355475857,87,87
2018_placebo,1,-0.377006311232398,0.26066015377671375,-0.8879002126347568,0.13388759016996093,-0.05465008119659831,0.07609517429925709,-0.2037966228231422,0.09449646042994558,-0.36655498434808925,87,87
2018_placebo,2,-0.32400878863949717,0.23022192867886312,-0.7752437688500688,0.12722619157107457,-0.0016525586036973197,0.02794203016066801,-0.05641893771860662,0.05311382051121198,-0.05930805693975148,87,87
2018_placebo,3,-0.3109502119661416,0.21701590118535752,-0.7363013782894423,0.11440095435715913,0.011406018069658186,0.020036433977077377,-0.027865392525413472,0.050677428664729844,0.1723666139908593,87,87
2018_placebo,4,-0.37021705597791954,0.22961972215937038,-0.8202717114102855,0.0798375994544464,-0.04786082594211978,0.02251324708886236,-0.09198679023629,-0.003734861647949561,0.002284320562333353,87,87
2018_placebo,5,-0.3536461085173698,0.23608725486805515,-0.8163771280587578,0.1090849110240183,-0.031289878481569985,0.019557012345279207,-0.06962162267831723,0.007041865715177259,0.14037677941030274,87,87
2018_placebo,6,-0.31978772726877985,0.23035590286623311,-0.7712852968865967,0.13170984234903704,0.0025685027670199756,0.01636745547136483,-0.029511709956855085,0.034648715490895036,0.04436465559138654,87,87
2020,-6,-0.3232973908139823,0.22474641681523605,-0.763800367771845,0.11720558614388038,0.029763304677363517,0.018425016687245603,-0.0063497280296378675,0.06587633738436491,-0.1563836665141645,87,87
2020,-5,-0.2771166097385267,0.2462972343033382,-0.7598591889730695,0.20562596949601614,0.07594408575281908,0.050348182789865865,-0.022738352515318014,0.1746265240209562,-0.3776674732883236,87,87
2020,-4,-0.35029874932249017,0.21280545400369338,-0.7673974391697291,0.06679994052474886,0.0027619461688555558,0.044235837662414845,-0.08394029564947754,0.08946418798718865,-0.15659048413714818,87,87
2020,-3,-0.3723214241727383,0.225110185955217,-0.8135373886449636,0.06889454029948705,-0.019260728681392503,0.022975407449563202,-0.06429252728253637,0.025771069919751373,-0.256067671132723,87,87
2020,-2,-0.3498786849115124,0.21500572952319708,-0.7712899147769787,0.07153254495395384,0.003182010579833347,0.021514899822052753,-0.03898719307139005,0.045351214231056744,0.09841698584866845,87,87
2020,-1,-0.34507825475558357,0.2196109216044313,-0.7755156611002689,0.08535915158910179,0.007982440735762208,0.01968279392931511,-0.030595835365695406,0.04656071683721982,0.20117764172687827,87,87
2020,0,-0.2988280734143999,0.21430229524873085,-0.7188605721019123,0.12120442527311259,0.0542326220769459,0.026327854516090352,0.0026300272254088097,0.105835216928483,0.23433825187739063,87,87
2020,1,-0.37210058315323175,0.2295306973967054,-0.8219807500507743,0.07777958374431082,-0.01903988766188598,0.03254691203136277,-0.08283183524335701,0.044752059919585044,0.039671564941634874,87,87
2020,2,-0.3447940119073704,0.22560593106643909,-0.786981636797591,0.09739361298285021,0.008266683583975365,0.020692041917129783,-0.03228971857359901,0.04882308574154974,0.06057963369442418,87,87
2020,3,-0.5199453491103697,0.26940303854357023,-1.0479753046557674,0.008084606435027952,-0.16688465361902396,0.10794900787930467,-0.3784647090624611,0.04469540182441317,-0.18637068989014302,87,87
2020,4,-0.35008297985815034,0.23130449996631242,-0.8034397997921227,0.10327384007582197,0.00297771563319546,0.028926596987395088,-0.053718414462098914,0.059673845728489834,0.09444939964462193,87,87
2020,5,-0.3373720351788986,0.21747371279557387,-0.7636205122582234,0.0888764419004262,0.0156886603124472,0.024190734089401682,-0.031725178502780095,0.06310249912767449,0.23806784232329267,87,87
2020,6,-0.34867489505024085,0.22602559446826395,-0.7916850602080382,0.09433527010755649,0.004385800441104898,0.022366598158589695,-0.0394527319497309,0.0482243328319407,0.16637866490559147,87,87
